timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1601666255355,46,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-6,,true,,48526,2469,10,11,null,0,0,0
1601666255355,10,connect_to_server,200,,UC_02_sendComment 1-6,text,true,,22653,355,10,11,http://localhost:8080/,9,0,0
1601666255365,8,click_clients,200,,UC_02_sendComment 1-6,text,true,,6135,400,10,11,http://localhost:8080/clients.html,8,0,0
1601666255374,7,click_guestbook_1,200,,UC_02_sendComment 1-6,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,7,0,0
1601666255382,5,click_guestbook_2,200,,UC_02_sendComment 1-6,text,true,,7632,344,10,11,http://localhost:8080/service/guestbook,5,0,0
1601666255387,5,create_COMMENT_1,200,,UC_02_sendComment 1-6,text,true,,274,657,10,11,http://localhost:8080/service/guestbook,5,0,0
1601666255392,9,create_COMMENT_2,200,,UC_02_sendComment 1-6,text,true,,7720,318,10,11,http://localhost:8080/service/guestbook,9,0,0
1601666255402,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,10,0
1601666255412,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,8,0
1601666255420,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,37,0
1601666255458,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,9,0
1601666255402,65,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-6,,true,,48673,2386,10,11,null,0,0,0
1601666255402,10,connect_to_server,200,,UC_02_sendComment 1-6,text,true,,22653,355,10,11,http://localhost:8080/,9,0,0
1601666255413,7,click_clients,200,,UC_02_sendComment 1-6,text,true,,6135,400,10,11,http://localhost:8080/clients.html,7,0,0
1601666255420,7,click_guestbook_1,200,,UC_02_sendComment 1-6,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,7,0,0
1601666255428,29,click_guestbook_2,200,,UC_02_sendComment 1-6,text,true,,7720,344,10,11,http://localhost:8080/service/guestbook,29,0,0
1601666255458,4,create_COMMENT_1,200,,UC_02_sendComment 1-6,text,true,,274,574,10,11,http://localhost:8080/service/guestbook,4,0,0
1601666255463,4,create_COMMENT_2,200,,UC_02_sendComment 1-6,text,true,,7779,318,10,11,http://localhost:8080/service/guestbook,4,0,0
1601666254792,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,931,0
1601666254286,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,1441,0
1601666254961,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,767,0
1601666255723,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,12,0
1601666255728,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601666255727,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,15,0
1601666255735,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,17,0
1601666255739,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,18,0
1601666255742,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,16,0
1601666255753,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,15,0
1601666254792,975,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-7,,true,,48791,2388,10,11,null,0,0,0
1601666255708,14,connect_to_server,200,,UC_02_sendComment 1-7,text,true,,22653,355,10,11,http://localhost:8080/,14,0,0
1601666255723,12,click_clients,200,,UC_02_sendComment 1-7,text,true,,6135,400,10,11,http://localhost:8080/clients.html,12,0,0
1601666255735,12,click_guestbook_1,200,,UC_02_sendComment 1-7,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,12,0,0
1601666255747,5,click_guestbook_2,200,,UC_02_sendComment 1-7,text,true,,7779,344,10,11,http://localhost:8080/service/guestbook,5,0,0
1601666255753,4,create_COMMENT_1,200,,UC_02_sendComment 1-7,text,true,,274,576,10,11,http://localhost:8080/service/guestbook,4,0,0
1601666255758,9,create_COMMENT_2,200,,UC_02_sendComment 1-7,text,true,,7838,318,10,11,http://localhost:8080/service/guestbook,9,0,0
1601666255758,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,30,0
1601666254961,827,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-3,,true,,48978,2503,10,11,null,0,0,0
1601666255708,19,connect_to_server,200,,UC_02_sendComment 1-3,text,true,,22653,355,10,11,http://localhost:8080/,19,0,0
1601666255728,11,click_clients,200,,UC_02_sendComment 1-3,text,true,,6135,400,10,11,http://localhost:8080/clients.html,11,0,0
1601666255740,12,click_guestbook_1,200,,UC_02_sendComment 1-3,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,12,0,0
1601666255752,5,click_guestbook_2,200,,UC_02_sendComment 1-3,text,true,,7779,344,10,11,http://localhost:8080/service/guestbook,5,0,0
1601666255758,25,create_COMMENT_1,200,,UC_02_sendComment 1-3,text,true,,274,691,10,11,http://localhost:8080/service/guestbook,25,0,0
1601666255784,4,create_COMMENT_2,200,,UC_02_sendComment 1-3,text,true,,8025,318,10,11,http://localhost:8080/service/guestbook,4,0,0
1601666255758,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,32,0
1601666254286,1504,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-5,,true,,49037,2466,10,11,null,0,0,0
1601666255708,18,connect_to_server,200,,UC_02_sendComment 1-5,text,true,,22653,355,10,11,http://localhost:8080/,18,0,0
1601666255728,14,click_clients,200,,UC_02_sendComment 1-5,text,true,,6135,400,10,11,http://localhost:8080/clients.html,13,0,0
1601666255742,11,click_guestbook_1,200,,UC_02_sendComment 1-5,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,11,0,0
1601666255754,4,click_guestbook_2,200,,UC_02_sendComment 1-5,text,true,,7838,344,10,11,http://localhost:8080/service/guestbook,4,0,0
1601666255759,26,create_COMMENT_1,200,,UC_02_sendComment 1-5,text,true,,274,654,10,11,http://localhost:8080/service/guestbook,26,0,0
1601666255786,4,create_COMMENT_2,200,,UC_02_sendComment 1-5,text,true,,8025,318,10,11,http://localhost:8080/service/guestbook,4,0,0
1601666254676,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,1316,0
1601666254673,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,1319,0
1601666255993,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,12,0
1601666255992,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,13,0
1601666256005,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,16,0
1601666256005,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,16,0
1601666256021,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,16,0
1601666256021,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,16,0
1601666254673,1363,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-2,,true,,49381,2515,10,11,null,0,0,0
1601666254676,1360,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-4,,true,,49381,2368,10,11,null,0,0,0
1601666255977,15,connect_to_server,200,,UC_02_sendComment 1-2,text,true,,22653,355,10,11,http://localhost:8080/,15,0,0
1601666255977,14,connect_to_server,200,,UC_02_sendComment 1-4,text,true,,22653,355,10,11,http://localhost:8080/,14,0,0
1601666255993,11,click_clients,200,,UC_02_sendComment 1-2,text,true,,6135,400,10,11,http://localhost:8080/clients.html,11,0,0
1601666255992,13,click_clients,200,,UC_02_sendComment 1-4,text,true,,6135,400,10,11,http://localhost:8080/clients.html,13,0,0
1601666256005,10,click_guestbook_1,200,,UC_02_sendComment 1-2,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,10,0,0
1601666256006,10,click_guestbook_1,200,,UC_02_sendComment 1-4,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,10,0,0
1601666256016,5,click_guestbook_2,200,,UC_02_sendComment 1-2,text,true,,8025,344,10,11,http://localhost:8080/service/guestbook,5,0,0
1601666256017,4,click_guestbook_2,200,,UC_02_sendComment 1-4,text,true,,8025,344,10,11,http://localhost:8080/service/guestbook,4,0,0
1601666256022,5,create_COMMENT_1,200,,UC_02_sendComment 1-2,text,true,,274,703,10,11,http://localhost:8080/service/guestbook,5,0,0
1601666256022,5,create_COMMENT_1,200,,UC_02_sendComment 1-4,text,true,,274,556,10,11,http://localhost:8080/service/guestbook,5,0,0
1601666256027,9,create_COMMENT_2,200,,UC_02_sendComment 1-2,text,true,,8182,318,10,11,http://localhost:8080/service/guestbook,9,0,0
1601666256027,9,create_COMMENT_2,200,,UC_02_sendComment 1-4,text,true,,8182,318,10,11,http://localhost:8080/service/guestbook,9,0,0
1601666256038,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,9,0
1601666256047,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,8,0
1601666256055,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,37,0
1601666256092,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,10,0
1601666256038,64,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-2,,true,,49626,2469,10,11,null,0,0,0
1601666256038,9,connect_to_server,200,,UC_02_sendComment 1-2,text,true,,22653,355,10,11,http://localhost:8080/,8,0,0
1601666256048,7,click_clients,200,,UC_02_sendComment 1-2,text,true,,6135,400,10,11,http://localhost:8080/clients.html,7,0,0
1601666256056,10,click_guestbook_1,200,,UC_02_sendComment 1-2,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,10,0,0
1601666256067,24,click_guestbook_2,200,,UC_02_sendComment 1-2,text,true,,8182,344,10,11,http://localhost:8080/service/guestbook,24,0,0
1601666256092,5,create_COMMENT_1,200,,UC_02_sendComment 1-2,text,true,,274,657,10,11,http://localhost:8080/service/guestbook,5,0,0
1601666256097,5,create_COMMENT_2,200,,UC_02_sendComment 1-2,text,true,,8270,318,10,11,http://localhost:8080/service/guestbook,5,0,0
1601666256103,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601666256114,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,9,0
1601666256123,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,14,0
1601666256137,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,10,0
1601666256103,44,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-2,,true,,49810,2479,10,11,null,0,0,0
1601666256103,11,connect_to_server,200,,UC_02_sendComment 1-2,text,true,,22653,355,10,11,http://localhost:8080/,10,0,0
1601666256114,9,click_clients,200,,UC_02_sendComment 1-2,text,true,,6135,400,10,11,http://localhost:8080/clients.html,9,0,0
1601666256124,7,click_guestbook_1,200,,UC_02_sendComment 1-2,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,7,0,0
1601666256132,5,click_guestbook_2,200,,UC_02_sendComment 1-2,text,true,,8270,344,10,11,http://localhost:8080/service/guestbook,4,0,0
1601666256137,5,create_COMMENT_1,200,,UC_02_sendComment 1-2,text,true,,274,667,10,11,http://localhost:8080/service/guestbook,5,0,0
1601666256142,5,create_COMMENT_2,200,,UC_02_sendComment 1-2,text,true,,8366,318,10,11,http://localhost:8080/service/guestbook,5,0,0
1601666254978,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,1447,0
1601666255769,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,660,0
1601666255468,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,963,0
1601666256425,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601666256431,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,14,0
1601666256429,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,17,0
1601666256437,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,22,0
1601666256445,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,33,0
1601666256446,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,34,0
1601666256459,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,29,0
1601666254978,1509,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,50112,2434,10,11,null,0,0,0
1601666256409,15,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,10,11,http://localhost:8080/,15,0,0
1601666256426,10,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,10,11,http://localhost:8080/clients.html,10,0,0
1601666256437,11,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,10,0,0
1601666256448,10,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,8366,344,10,11,http://localhost:8080/service/guestbook,10,0,0
1601666256459,22,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,622,10,11,http://localhost:8080/service/guestbook,22,0,0
1601666256482,5,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,8572,318,10,11,http://localhost:8080/service/guestbook,5,0,0
1601666256478,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,12,0
1601666255468,1022,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-6,,true,,50112,2420,10,11,null,0,0,0
1601666256409,21,connect_to_server,200,,UC_02_sendComment 1-6,text,true,,22653,355,10,11,http://localhost:8080/,21,0,0
1601666256431,13,click_clients,200,,UC_02_sendComment 1-6,text,true,,6135,400,10,11,http://localhost:8080/clients.html,13,0,0
1601666256445,14,click_guestbook_1,200,,UC_02_sendComment 1-6,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,14,0,0
1601666256460,18,click_guestbook_2,200,,UC_02_sendComment 1-6,text,true,,8366,344,10,11,http://localhost:8080/service/guestbook,18,0,0
1601666256479,5,create_COMMENT_1,200,,UC_02_sendComment 1-6,text,true,,274,608,10,11,http://localhost:8080/service/guestbook,5,0,0
1601666256484,6,create_COMMENT_2,200,,UC_02_sendComment 1-6,text,true,,8572,318,10,11,http://localhost:8080/service/guestbook,6,0,0
1601666256480,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601666255769,721,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-7,,true,,50112,2377,10,11,null,0,0,0
1601666256409,19,connect_to_server,200,,UC_02_sendComment 1-7,text,true,,22653,355,10,11,http://localhost:8080/,19,0,0
1601666256429,16,click_clients,200,,UC_02_sendComment 1-7,text,true,,6135,400,10,11,http://localhost:8080/clients.html,16,0,0
1601666256447,15,click_guestbook_1,200,,UC_02_sendComment 1-7,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,15,0,0
1601666256463,17,click_guestbook_2,200,,UC_02_sendComment 1-7,text,true,,8366,344,10,11,http://localhost:8080/service/guestbook,17,0,0
1601666256481,4,create_COMMENT_1,200,,UC_02_sendComment 1-7,text,true,,274,565,10,11,http://localhost:8080/service/guestbook,4,0,0
1601666256486,4,create_COMMENT_2,200,,UC_02_sendComment 1-7,text,true,,8572,318,10,11,http://localhost:8080/service/guestbook,4,0,0
1601666255356,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,1437,0
1601666255360,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,1438,0
1601666255791,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,1008,0
1601666256794,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601666256799,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,17,0
1601666256798,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,19,0
1601666256805,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,37,0
1601666256818,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,26,0
1601666256816,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,31,0
1601666256843,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,10,0
1601666255356,1497,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-8,,true,,50478,2369,10,11,null,0,0,0
1601666256778,15,connect_to_server,200,,UC_02_sendComment 1-8,text,true,,22653,355,10,11,http://localhost:8080/,15,0,0
1601666256794,10,click_clients,200,,UC_02_sendComment 1-8,text,true,,6135,400,10,11,http://localhost:8080/clients.html,10,0,0
1601666256805,16,click_guestbook_1,200,,UC_02_sendComment 1-8,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,16,0,0
1601666256822,20,click_guestbook_2,200,,UC_02_sendComment 1-8,text,true,,8572,344,10,11,http://localhost:8080/service/guestbook,20,0,0
1601666256843,4,create_COMMENT_1,200,,UC_02_sendComment 1-8,text,true,,274,557,10,11,http://localhost:8080/service/guestbook,4,0,0
1601666256848,5,create_COMMENT_2,200,,UC_02_sendComment 1-8,text,true,,8732,318,10,11,http://localhost:8080/service/guestbook,4,0,0
1601666256845,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,10,0
1601666255360,1494,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-10,,true,,50541,2527,10,11,null,0,0,0
1601666256779,18,connect_to_server,200,,UC_02_sendComment 1-10,text,true,,22653,355,10,11,http://localhost:8080/,18,0,0
1601666256798,19,click_clients,200,,UC_02_sendComment 1-10,text,true,,6135,400,10,11,http://localhost:8080/clients.html,19,0,0
1601666256818,11,click_guestbook_1,200,,UC_02_sendComment 1-10,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,11,0,0
1601666256830,14,click_guestbook_2,200,,UC_02_sendComment 1-10,text,true,,8572,344,10,11,http://localhost:8080/service/guestbook,14,0,0
1601666256845,4,create_COMMENT_1,200,,UC_02_sendComment 1-10,text,true,,274,715,10,11,http://localhost:8080/service/guestbook,4,0,0
1601666256850,4,create_COMMENT_2,200,,UC_02_sendComment 1-10,text,true,,8795,318,10,11,http://localhost:8080/service/guestbook,4,0,0
1601666256847,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601666255791,1067,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-5,,true,,50541,2398,10,11,null,0,0,0
1601666256778,21,connect_to_server,200,,UC_02_sendComment 1-5,text,true,,22653,355,10,11,http://localhost:8080/,20,0,0
1601666256799,16,click_clients,200,,UC_02_sendComment 1-5,text,true,,6135,400,10,11,http://localhost:8080/clients.html,16,0,0
1601666256816,12,click_guestbook_1,200,,UC_02_sendComment 1-5,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,12,0,0
1601666256828,19,click_guestbook_2,200,,UC_02_sendComment 1-5,text,true,,8572,344,10,11,http://localhost:8080/service/guestbook,19,0,0
1601666256848,4,create_COMMENT_1,200,,UC_02_sendComment 1-5,text,true,,274,586,10,11,http://localhost:8080/service/guestbook,4,0,0
1601666256852,6,create_COMMENT_2,200,,UC_02_sendComment 1-5,text,true,,8795,318,10,11,http://localhost:8080/service/guestbook,6,0,0
1601666256853,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,15,0
1601666256868,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,8,0
1601666256877,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,35,0
1601666256912,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601666256853,70,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-8,,true,,50851,2466,10,11,null,0,0,0
1601666256854,14,connect_to_server,200,,UC_02_sendComment 1-8,text,true,,22653,355,10,11,http://localhost:8080/,13,0,0
1601666256869,7,click_clients,200,,UC_02_sendComment 1-8,text,true,,6135,400,10,11,http://localhost:8080/clients.html,7,0,0
1601666256877,8,click_guestbook_1,200,,UC_02_sendComment 1-8,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,8,0,0
1601666256886,25,click_guestbook_2,200,,UC_02_sendComment 1-8,text,true,,8795,344,10,11,http://localhost:8080/service/guestbook,25,0,0
1601666256912,6,create_COMMENT_1,200,,UC_02_sendComment 1-8,text,true,,274,654,10,11,http://localhost:8080/service/guestbook,6,0,0
1601666256918,5,create_COMMENT_2,200,,UC_02_sendComment 1-8,text,true,,8882,318,10,11,http://localhost:8080/service/guestbook,5,0,0
1601666256924,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601666256936,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,9,0
1601666256945,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,14,0
1601666256959,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601666256924,45,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-8,,true,,51044,2521,10,11,null,0,0,0
1601666256924,11,connect_to_server,200,,UC_02_sendComment 1-8,text,true,,22653,355,10,11,http://localhost:8080/,10,0,0
1601666256936,8,click_clients,200,,UC_02_sendComment 1-8,text,true,,6135,400,10,11,http://localhost:8080/clients.html,8,0,0
1601666256945,8,click_guestbook_1,200,,UC_02_sendComment 1-8,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,8,0,0
1601666256953,6,click_guestbook_2,200,,UC_02_sendComment 1-8,text,true,,8882,344,10,11,http://localhost:8080/service/guestbook,6,0,0
1601666256959,5,create_COMMENT_1,200,,UC_02_sendComment 1-8,text,true,,274,709,10,11,http://localhost:8080/service/guestbook,5,0,0
1601666256964,5,create_COMMENT_2,200,,UC_02_sendComment 1-8,text,true,,8988,318,10,11,http://localhost:8080/service/guestbook,5,0,0
1601666255789,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,1336,0
1601666256489,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,637,0
1601666257125,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,10,0
1601666257126,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601666257136,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,19,0
1601666257137,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,35,0
1601666257156,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,25,0
1601666255789,1391,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-3,,true,,51270,2563,10,11,null,0,0,0
1601666257110,14,connect_to_server,200,,UC_02_sendComment 1-3,text,true,,22653,355,10,11,http://localhost:8080/,14,0,0
1601666257125,10,click_clients,200,,UC_02_sendComment 1-3,text,true,,6135,400,10,11,http://localhost:8080/clients.html,10,0,0
1601666257136,9,click_guestbook_1,200,,UC_02_sendComment 1-3,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,9,0,0
1601666257146,9,click_guestbook_2,200,,UC_02_sendComment 1-3,text,true,,8988,344,10,11,http://localhost:8080/service/guestbook,9,0,0
1601666257156,17,create_COMMENT_1,200,,UC_02_sendComment 1-3,text,true,,274,751,10,11,http://localhost:8080/service/guestbook,17,0,0
1601666257173,7,create_COMMENT_2,200,,UC_02_sendComment 1-3,text,true,,9108,318,10,11,http://localhost:8080/service/guestbook,7,0,0
1601666257172,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,22,0
1601666256489,705,UC_02_sendComment,500,"Number of samples in transaction : 6, number of failing samples : 2",UC_02_sendComment 1-1,,false,,52164,2621,10,11,null,0,0,1
1601666257110,15,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,10,11,http://localhost:8080/,15,0,0
1601666257126,11,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,10,11,http://localhost:8080/clients.html,10,0,0
1601666257137,11,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,11,0,0
1601666257148,24,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,8988,344,10,11,http://localhost:8080/service/guestbook,24,0,0
1601666257173,13,create_COMMENT_1,500,,UC_02_sendComment 1-1,text,false,Test failed: text expected to contain /OK/,1168,809,10,11,http://localhost:8080/service/guestbook,13,0,0
1601666257187,7,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,false,Test failed: text expected to contain /<b>Центральный банк Российской Федерации</b>: 'Благодарю за отличную работу!'/,9108,318,10,11,http://localhost:8080/service/guestbook,7,0,1
1601666257207,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601666257218,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,8,0
